# BEAST v1.10.5 Prerelease #23570d1																			
# Generated Fri Jun 30 14:21:54 CEST 2023 [seed=1688127711194]																			
# -beagle_gpu -beagle_order 1 -overwrite -load_state checkpoint.state -save_every 10000 -save_state resumed.state -force_resume b.1.1.7.xml																			
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.doublingTime	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
431000000	-54495.15751	-2534.668879	-51960.48863	0.325447758	2020.67182	62.09182699	867.3301254	0.020143804	7.600504531	0.295791048	0.180573785	0.18955346	0.334081707	0.080243943	5.34E-04	5.34E-04	-51960.48863	0	-2525.597225
431500000	-54574.57432	-2610.562536	-51964.01179	0.314826244	2020.682442	65.52886008	1281.924996	0.01961888	8.110205863	0.292217552	0.179542624	0.192049462	0.336190363	0.088827091	5.06E-04	5.06E-04	-51964.01179	0	-2601.034615
432000000	-54589.18449	-2634.381455	-51954.80304	0.310022166	2020.687246	65.6662257	951.3641403	0.020738476	9.223058162	0.289739217	0.18199206	0.194172224	0.3340965	0.10315152	5.42E-04	5.42E-04	-51954.80304	0	-2624.823801
432500000	-54563.19767	-2605.331724	-51957.86595	0.334402492	2020.662865	64.07302	863.3571458	0.020694386	9.20895026	0.295920669	0.177739972	0.188415729	0.33792363	0.041653946	5.38E-04	5.38E-04	-51957.86595	0	-2595.995598
433000000	-54528.35747	-2567.029328	-51961.32814	0.320255005	2020.677013	63.51754667	724.2171986	0.021024605	7.650736834	0.292033318	0.183456461	0.192328765	0.332181456	0.037264145	5.51E-04	5.51E-04	-51961.32814	0	-2558.172309
433500000	-54494.55819	-2511.823101	-51982.73509	0.308453308	2020.688814	64.05827885	1580.031569	0.018258578	7.706761023	0.292414654	0.179107123	0.186792515	0.341685708	0.043952329	5.55E-04	5.55E-04	-51982.73509	0	-2502.262567
434000000	-54461.85084	-2498.727714	-51963.12313	0.339304547	2020.657963	62.13923974	1097.91172	0.019276595	7.54931967	0.290730188	0.18120687	0.191882188	0.336180754	0.006560215	5.54E-04	5.54E-04	-51963.12313	0	-2489.592441
434500000	-54416.37943	-2471.173847	-51945.20558	0.298820305	2020.698447	59.58946856	647.9086905	0.020573349	8.295533651	0.294945362	0.180100138	0.1907959	0.3341586	0.078504518	5.71E-04	5.71E-04	-51945.20558	0	-2462.187464
435000000	-54399.01325	-2449.756018	-51949.25724	0.287261497	2020.710006	62.39519192	1845.332305	0.017457746	7.944448307	0.293617113	0.182292292	0.190947128	0.333143467	0.051299998	5.70E-04	5.70E-04	-51949.25724	0	-2439.985221
435500000	-54398.08819	-2499.104327	-51898.98387	0.31891923	2020.678349	61.31982617	1095.945976	0.019216661	8.726799227	0.295115645	0.181415817	0.190128062	0.333340476	0.104277799	5.78E-04	5.78E-04	-51898.98387	0	-2489.503484
436000000	-54580.00606	-2623.819007	-51956.18705	0.35588051	2020.641387	65.37973033	942.9568373	0.020788506	6.64610651	0.295997331	0.178644922	0.190750144	0.334607603	0.024673797	5.05E-04	5.05E-04	-51956.18705	0	-2615.010282
436500000	-54524.97547	-2561.725794	-51963.24967	0.330086599	2020.667181	61.63117604	418.9892849	0.023410904	7.447133846	0.291468989	0.181621797	0.192998997	0.333910217	0.129515256	5.63E-04	5.63E-04	-51963.24967	0	-2553.167346
437000000	-54466.17478	-2526.84215	-51939.33263	0.319497559	2020.67777	61.3205349	636.2196902	0.021077653	8.056999569	0.294479577	0.177739039	0.189941737	0.337839646	0.080114502	5.56E-04	5.56E-04	-51939.33263	0	-2517.925096
437500000	-54530.17981	-2586.211246	-51943.96856	0.330106008	2020.667162	64.59579134	967.2577357	0.020123128	7.649468147	0.2960486	0.177114572	0.190819658	0.336017171	0.167584235	5.28E-04	5.28E-04	-51943.96856	0	-2576.86555
438000000	-54665.83512	-2717.07849	-51948.75663	0.337949161	2020.659319	69.27990897	1297.75909	0.020303349	6.94202893	0.294239157	0.181726167	0.189674406	0.334360269	0.022339876	4.92E-04	4.92E-04	-51948.75663	0	-2707.933909
438500000	-54591.50101	-2665.396644	-51926.10436	0.322379712	2020.674888	66.51825929	893.4897853	0.021214544	8.253107174	0.292710522	0.179694623	0.192235922	0.335358933	0.092813716	5.02E-04	5.02E-04	-51926.10436	0	-2656.143504
439000000	-54609.95785	-2627.678203	-51982.27965	0.316794501	2020.680473	68.59542845	1772.637513	0.018871722	8.387575487	0.291180009	0.181623786	0.192141701	0.335054504	0.044548322	5.11E-04	5.11E-04	-51982.27965	0	-2617.894975
439500000	-54564.39231	-2590.631834	-51973.76047	0.347189553	2020.650078	65.10834234	1292.426019	0.019357874	8.081845346	0.295699567	0.180884262	0.18932348	0.334092691	0.061853159	5.13E-04	5.13E-04	-51973.76047	0	-2581.159073
440000000	-54475.28236	-2526.086125	-51949.19623	0.339449682	2020.657818	60.793356	570.6180234	0.021515914	8.674548905	0.29554296	0.182986822	0.189639015	0.331831204	0.017672749	6.15E-04	6.15E-04	-51949.19623	0	-2517.201879
440500000	-54529.37568	-2571.253775	-51958.12191	0.327739755	2020.669528	65.03722771	1409.229509	0.019088398	8.381534254	0.300067929	0.179668117	0.190631075	0.329632879	0.013199949	5.35E-04	5.35E-04	-51958.12191	0	-2561.715579
441000000	-54620.55196	-2634.716964	-51985.83499	0.32647158	2020.670796	65.90278514	785.0867187	0.021551592	8.855507508	0.292502061	0.180732975	0.18656929	0.340195675	0.034744482	5.44E-04	5.44E-04	-51985.83499	0	-2625.52994
441500000	-54475.89956	-2519.121689	-51956.77787	0.301953038	2020.695315	62.5435863	1025.657042	0.019517348	7.179715637	0.290104805	0.182514717	0.192525029	0.334855449	0.109771931	5.74E-04	5.74E-04	-51956.77787	0	-2509.905233
442000000	-54497.83519	-2525.273484	-51972.5617	0.321815681	2020.675452	60.14151271	675.9119626	0.02107161	7.599845399	0.28989987	0.178536798	0.197788731	0.333774601	0.017172551	5.44E-04	5.44E-04	-51972.5617	0	-2516.519049
442500000	-54478.73682	-2538.732995	-51940.00383	0.305004328	2020.692263	64.18728285	1396.733359	0.018809557	8.416431034	0.290408785	0.178436623	0.192033652	0.33912094	0.096980723	5.58E-04	5.58E-04	-51940.00383	0	-2529.015997
443000000	-54453.13487	-2493.212872	-51959.92199	0.318473037	2020.678795	62.62558528	1088.495407	0.019037432	8.247191701	0.290874437	0.182668988	0.191216795	0.33523978	0.060100061	5.82E-04	5.82E-04	-51959.92199	0	-2483.819968
443500000	-54497.20696	-2514.200599	-51983.00636	0.31533164	2020.681936	61.0899554	728.3225257	0.020726257	7.127355945	0.296164702	0.180279454	0.190504975	0.333050869	0.119315052	5.14E-04	5.14E-04	-51983.00636	0	-2505.32354
444000000	-54456.03726	-2489.036583	-51967.00067	0.316713908	2020.680554	59.82949051	611.4268658	0.021248619	7.907352537	0.293539955	0.178101288	0.194628735	0.333730022	0.090644594	5.87E-04	5.87E-04	-51967.00067	0	-2480.123064
444500000	-54486.8034	-2525.411367	-51961.39203	0.30369056	2020.693577	62.60699691	1019.108184	0.019720078	6.863280052	0.29402782	0.18221658	0.192953123	0.330802478	0.075786959	5.31E-04	5.31E-04	-51961.39203	0	-2516.373895
445000000	-54546.34473	-2597.730883	-51948.61385	0.331833852	2020.665434	64.0619524	884.390298	0.020811867	7.656245899	0.29397443	0.181468156	0.186880822	0.337676591	0.039177986	5.26E-04	5.26E-04	-51948.61385	0	-2588.699044
445500000	-54509.76167	-2542.29676	-51967.46491	0.330024588	2020.667243	62.80880934	852.0357561	0.020486553	8.55663364	0.294369272	0.178891441	0.191895613	0.334843674	0.06890573	5.64E-04	5.64E-04	-51967.46491	0	-2533.024532
446000000	-54473.20266	-2512.034001	-51961.16866	0.306793873	2020.690474	62.50113973	1264.352319	0.018941353	8.129046761	0.295529572	0.180922084	0.189984004	0.333564339	0.004096007	5.79E-04	5.79E-04	-51961.16866	0	-2502.627826
446500000	-54446.95219	-2474.550369	-51972.40183	0.305394491	2020.691873	59.76369552	646.4806799	0.020787047	8.010547091	0.292899041	0.181659547	0.191229241	0.33421217	0.066063542	6.04E-04	6.04E-04	-51972.40183	0	-2465.612053
447000000	-54555.81538	-2579.761158	-51976.05422	0.318969076	2020.678299	64.75229362	1447.377284	0.01876479	8.3745383	0.296957539	0.180663307	0.189444028	0.332935125	0.124859616	4.99E-04	4.99E-04	-51976.05422	0	-2570.02562
447500000	-54534.12867	-2587.827145	-51946.30152	0.310924002	2020.686344	63.58743481	671.447217	0.021741156	7.927382737	0.29432464	0.179001432	0.192508933	0.334164995	0.042541849	5.42E-04	5.42E-04	-51946.30152	0	-2578.955467
448000000	-54464.11193	-2518.275481	-51945.83644	0.284941815	2020.712326	63.30848008	1732.948528	0.017982704	8.136350672	0.288734379	0.182922327	0.188154881	0.340188413	0.100767563	5.62E-04	5.62E-04	-51945.83644	0	-2508.416184
448500000	-54473.98625	-2520.938318	-51953.04794	0.343213452	2020.654054	60.52604266	549.3643693	0.021858974	8.324707375	0.290842226	0.178669238	0.194185396	0.336303139	0.101789157	5.68E-04	5.68E-04	-51953.04794	0	-2512.020949
449000000	-54488.16571	-2511.735326	-51976.43039	0.315489911	2020.681778	64.30937193	2107.614298	0.017327411	7.056705016	0.28730116	0.183683832	0.191761802	0.337253206	0.065422321	5.11E-04	5.11E-04	-51976.43039	0	-2502.070812
449500000	-54453.7208	-2484.68312	-51969.03768	0.31738734	2020.67988	60.04701994	859.9529848	0.019634074	8.218712321	0.290414662	0.179584232	0.193203376	0.33679773	0.030857647	5.65E-04	5.65E-04	-51969.03768	0	-2475.567684
450000000	-54460.27111	-2496.601696	-51963.66942	0.312984864	2020.684283	63.54182124	1302.713804	0.018663635	6.89908471	0.297067419	0.180511527	0.192400812	0.330020242	0.116058247	5.66E-04	5.66E-04	-51963.66942	0	-2487.245429
450500000	-54520.87108	-2563.801713	-51957.06936	0.329856389	2020.667411	63.33008019	673.3849643	0.021576069	7.119644681	0.294195068	0.178327161	0.193073137	0.334404635	0.099808178	5.43E-04	5.43E-04	-51957.06936	0	-2554.995091
451000000	-54532.57841	-2564.008539	-51968.56987	0.306521246	2020.690747	63.34853534	753.1892879	0.02099653	9.208894812	0.291613293	0.176831165	0.191692833	0.339862709	0.096033304	5.38E-04	5.38E-04	-51968.56987	0	-2554.68683
451500000	-54539.6004	-2605.627112	-51933.97329	0.325683336	2020.671584	64.08648626	851.5164705	0.020683449	8.205101361	0.291199566	0.177456529	0.194374456	0.336969449	0.067255992	5.26E-04	5.26E-04	-51933.97329	0	-2596.468833
452000000	-54491.89862	-2536.79237	-51955.10625	0.317049814	2020.680218	64.17728212	1195.926544	0.019295909	8.362240631	0.288625664	0.183923963	0.194447972	0.333002401	0.021203243	5.33E-04	5.33E-04	-51955.10625	0	-2527.399775
452500000	-54584.87181	-2620.080263	-51964.79155	0.341678118	2020.65559	65.40834553	745.3097341	0.02159045	6.172795821	0.295875332	0.178104748	0.189133667	0.336886253	0.106772047	5.19E-04	5.19E-04	-51964.79155	0	-2611.41538
453000000	-54544.75582	-2574.562439	-51970.19338	0.309394128	2020.687874	64.3426789	863.1050956	0.020541771	8.188384118	0.296152002	0.181536792	0.188406885	0.333904321	0.007542644	5.42E-04	5.42E-04	-51970.19338	0	-2565.505467
453500000	-54616.50007	-2635.009061	-51981.49101	0.309273536	2020.687994	65.89536469	961.979921	0.02086018	8.261597364	0.295939206	0.17635244	0.193469954	0.3342384	0.008827792	5.22E-04	5.22E-04	-51981.49101	0	-2625.836636
454000000	-54539.20965	-2569.186819	-51970.02283	0.315397376	2020.68187	62.59299278	741.6928898	0.021051782	8.163056977	0.299470724	0.178798428	0.187651301	0.334079548	0.111751366	5.69E-04	5.69E-04	-51970.02283	0	-2560.022119
454500000	-54537.42341	-2568.279439	-51969.14397	0.328563105	2020.668705	63.82804412	805.2841133	0.021051141	7.639611159	0.294704171	0.177433848	0.190103509	0.337758472	0.131671933	5.25E-04	5.25E-04	-51969.14397	0	-2559.152011
455000000	-54450.1201	-2497.557256	-51952.56284	0.324864128	2020.672404	61.4311601	1062.519799	0.019250065	8.378605189	0.295363898	0.177662025	0.193121876	0.333852201	0.049478476	5.61E-04	5.61E-04	-51952.56284	0	-2488.184277
455500000	-54578.84733	-2612.792025	-51966.05531	0.344112566	2020.653155	62.87924278	437.3035087	0.023711223	8.513510698	0.294884061	0.17856174	0.189309996	0.337244202	0.039747209	5.43E-04	5.43E-04	-51966.05531	0	-2604.158341
456000000	-54597.94499	-2615.671654	-51982.27334	0.318367071	2020.678901	65.37511966	994.1776286	0.020682217	7.372711335	0.289112805	0.179513273	0.19151102	0.339862902	0.007723442	5.17E-04	5.17E-04	-51982.27334	0	-2606.667478
456500000	-54552.46772	-2585.823038	-51966.64468	0.309326011	2020.687942	64.67341139	1017.949621	0.019957387	7.155004776	0.293927688	0.179458831	0.192541137	0.334072344	0.119003832	5.61E-04	5.61E-04	-51966.64468	0	-2576.606536
457000000	-54624.75485	-2663.649373	-51961.10547	0.361615876	2020.635652	66.67487336	819.3367029	0.021936694	7.931840031	0.296627604	0.180926202	0.189754336	0.332691858	0.003728632	5.31E-04	5.31E-04	-51961.10547	0	-2654.670047
457500000	-54554.35413	-2589.855478	-51964.49865	0.318630599	2020.678637	63.66793067	729.8532413	0.021340527	7.390561317	0.294503673	0.179780539	0.193119962	0.332595826	0.030075193	5.26E-04	5.26E-04	-51964.49865	0	-2581.072787
458000000	-54545.68489	-2563.032925	-51982.65197	0.319021762	2020.678246	63.53772555	810.8242734	0.020743294	10.15320408	0.289568473	0.178044214	0.196685285	0.335702028	0.073858085	5.92E-04	5.92E-04	-51982.65197	0	-2553.464019
458500000	-54558.571	-2596.634064	-51961.93694	0.31955744	2020.67771	64.18130087	900.7717185	0.020554669	7.838722301	0.29534434	0.178413058	0.192346514	0.333896087	0.071601417	5.51E-04	5.51E-04	-51961.93694	0	-2587.467201
459000000	-54532.33199	-2545.419624	-51986.91236	0.303628922	2020.693639	63.80685617	848.1242814	0.020547526	8.270492799	0.292006539	0.182116643	0.189374384	0.336502434	0.051660078	5.28E-04	5.28E-04	-51986.91236	0	-2536.285241
459500000	-54473.49418	-2504.401082	-51969.09309	0.322642373	2020.674625	60.1816217	810.1363519	0.0201974	7.581300705	0.29450007	0.17714651	0.194331074	0.334022346	0.112567985	5.63E-04	5.63E-04	-51969.09309	0	-2495.295076
460000000	-54412.75685	-2462.197252	-51950.5596	0.317085313	2020.680182	59.75601623	736.7816277	0.020243789	8.020961858	0.291264293	0.180496869	0.191796005	0.336442832	0.065018568	5.73E-04	5.73E-04	-51950.5596	0	-2453.175898
460500000	-54560.12456	-2552.374775	-52007.74978	0.309196832	2020.688071	63.79001562	1237.325289	0.019189791	9.110423088	0.291996647	0.179681625	0.190553823	0.337767905	0.069213275	5.46E-04	5.46E-04	-52007.74978	0	-2542.690473
461000000	-54528.38948	-2531.198989	-51997.19049	0.308960047	2020.688308	64.44891205	1594.555279	0.018165876	8.338952565	0.293160521	0.181693414	0.189487071	0.335658994	0.121733604	5.34E-04	5.34E-04	-51997.19049	0	-2521.368941
461500000	-54619.47553	-2600.71689	-52018.75864	0.354362978	2020.642905	63.01188973	561.133682	0.022375965	8.233119786	0.298476435	0.1768754	0.187876178	0.336771987	0.068342686	5.11E-04	5.11E-04	-52018.75864	0	-2591.915438
462000000	-54421.33256	-2407.695217	-52013.63734	0.299206767	2020.698061	60.76158798	2196.362795	0.016688143	7.887050771	0.293918838	0.179085346	0.18869804	0.338297776	0.058324749	5.59E-04	5.59E-04	-52013.63734	0	-2397.781251
462500000	-54428.8394	-2430.294317	-51998.54508	0.315910323	2020.681357	58.6958817	580.7435451	0.020808961	7.978340124	0.294509565	0.178828208	0.195020852	0.331641375	0.046058861	6.09E-04	6.09E-04	-51998.54508	0	-2421.500702
463000000	-54433.15417	-2458.168776	-51974.98539	0.325787179	2020.671481	60.88350204	1263.462649	0.018398451	8.388345358	0.289646621	0.184558447	0.192934282	0.332860649	0.021452538	5.76E-04	5.76E-04	-51974.98539	0	-2448.694568
463500000	-54371.05061	-2407.37186	-51963.67875	0.300076474	2020.697191	58.29495916	796.5961034	0.01957574	7.975146711	0.294779257	0.180533995	0.190870865	0.333815883	0.025085766	5.66E-04	5.66E-04	-51963.67875	0	-2398.387405
464000000	-54440.45406	-2442.618952	-51997.8351	0.324728446	2020.672539	59.71632732	936.8015259	0.019217729	8.292029414	0.293976915	0.183263828	0.187572662	0.335186594	0.094804476	5.76E-04	5.76E-04	-51997.8351	0	-2433.279156
464500000	-54545.31529	-2550.2148	-51995.10049	0.324119949	2020.673148	65.02469844	1488.372	0.018695012	7.636534101	0.291259512	0.182133282	0.189803989	0.336803217	0.054407509	5.69E-04	5.69E-04	-51995.10049	0	-2540.682325
465000000	-54575.41312	-2604.770411	-51970.64271	0.348411999	2020.648856	64.23964205	763.512957	0.021296173	7.895613802	0.295917103	0.178383826	0.191003641	0.33469543	0.080691712	5.14E-04	5.14E-04	-51970.64271	0	-2595.748405
465500000	-54398.39538	-2435.304042	-51963.09134	0.306921941	2020.690346	59.18149263	744.371028	0.019956561	7.598963766	0.293252732	0.18130477	0.189598953	0.335843544	0.085715561	6.01E-04	6.01E-04	-51963.09134	0	-2426.305422
466000000	-54403.84895	-2413.818014	-51990.03093	0.301811561	2020.695456	58.78267532	719.0608876	0.020158109	7.251595611	0.293628829	0.181420986	0.191590002	0.333360183	0.088484576	5.98E-04	5.98E-04	-51990.03093	0	-2404.916456
466500000	-54504.84622	-2484.673929	-52020.17229	0.305528657	2020.691739	60.98211517	700.6176662	0.020846881	8.05075827	0.295053208	0.178597421	0.193090091	0.333259281	0.035552627	5.61E-04	5.61E-04	-52020.17229	0	-2475.749557
467000000	-54404.98986	-2402.340937	-52002.64893	0.321137151	2020.676131	58.7719788	918.7369312	0.019048312	8.612148148	0.297280999	0.177545655	0.189405964	0.335767382	0.124566294	5.89E-04	5.89E-04	-52002.64893	0	-2392.885878
467500000	-54454.19579	-2467.029679	-51987.16611	0.319933758	2020.677334	61.45611737	950.3658128	0.019189369	7.258789865	0.297673703	0.177923137	0.191474594	0.332928567	0.118391893	5.60E-04	5.60E-04	-51987.16611	0	-2457.879584
468000000	-54591.95136	-2596.581736	-51995.36963	0.338890925	2020.658377	65.44438142	1304.698308	0.01936059	8.037795336	0.296610656	0.178212299	0.189222485	0.335954561	0.062715859	5.33E-04	5.33E-04	-51995.36963	0	-2587.088095
468500000	-54569.86964	-2586.397056	-51983.47258	0.335036257	2020.662232	64.37128431	932.3966619	0.020318425	6.87239525	0.289022173	0.179326705	0.194611116	0.337040006	0.078777394	5.36E-04	5.36E-04	-51983.47258	0	-2577.422696
469000000	-54397.91419	-2430.191318	-51967.72287	0.305321534	2020.691946	59.38993336	1694.971153	0.017299329	7.559286104	0.293193957	0.179650893	0.187157906	0.339997244	0.081404434	5.86E-04	5.86E-04	-51967.72287	0	-2420.503811
469500000	-54506.75351	-2513.752544	-51993.00097	0.308671505	2020.688596	61.64921452	799.7204373	0.020414935	8.270977235	0.299327761	0.177760718	0.189530776	0.333380745	0.015710295	5.78E-04	5.78E-04	-51993.00097	0	-2504.693882
470000000	-54574.1603	-2591.584299	-51982.576	0.330509767	2020.666758	63.74216684	686.8060161	0.021550473	7.261321849	0.299941689	0.18302703	0.186578292	0.330452988	0.08865406	5.35E-04	5.35E-04	-51982.576	0	-2582.759232
470500000	-54410.89958	-2481.619214	-51929.28036	0.318127272	2020.67914	60.0666661	643.4375056	0.02091769	8.855978913	0.29624068	0.179111123	0.19194163	0.332706567	0.083824828	5.47E-04	5.47E-04	-51929.28036	0	-2472.525658
471000000	-54437.61664	-2506.802368	-51930.81428	0.334799722	2020.662468	60.12999638	532.6464105	0.0219429	7.744614616	0.2947278	0.178057536	0.193186895	0.334027769	0.042490438	5.99E-04	5.99E-04	-51930.81428	0	-2498.122678
471500000	-54398.56401	-2468.879953	-51929.68406	0.324112273	2020.673155	59.80421853	630.5487954	0.020992944	7.682549114	0.292715025	0.180855766	0.191210433	0.335218776	0.05337775	5.86E-04	5.86E-04	-51929.68406	0	-2460.069745
472000000	-54455.75159	-2481.210985	-51974.5406	0.306941587	2020.690326	60.82092964	969.6432217	0.019455716	8.246257892	0.28888609	0.180798494	0.190817069	0.339498347	0.029947675	5.54E-04	5.54E-04	-51974.5406	0	-2471.991722
472500000	-54433.98307	-2479.208575	-51954.77449	0.304753183	2020.692515	60.25000834	1085.815409	0.018813016	8.424706433	0.291168458	0.179444132	0.191866784	0.337520626	0.036851856	5.59E-04	5.59E-04	-51954.77449	0	-2469.844089
473000000	-54574.23848	-2624.40907	-51949.82941	0.339808221	2020.65746	66.04480845	1017.402227	0.020522329	7.348799474	0.295487328	0.181488754	0.192769942	0.330253976	0.014824154	5.06E-04	5.06E-04	-51949.82941	0	-2615.395895
473500000	-54507.60137	-2539.383988	-51968.21738	0.313452715	2020.683815	64.04160899	1170.837513	0.01933189	7.992074815	0.296524402	0.17829343	0.192032685	0.333149483	0.092486729	5.70E-04	5.70E-04	-51968.21738	0	-2529.909623
