# BEAST v${version}${extra_release_tag}
# Generated Thu Jul 30 22:17:20 CEST 2026 [seed=1785442627552]
# -beagle_gpu -beagle_order 1 -overwrite EBOV_DRC_18-20.xml
state	HZ.coefficients1	HZ.coefficients2	HZ.coefficients3	HZ.coefIndicators1	HZ.coefIndicators2	HZ.coefIndicators3	HZ.coefficientsTimesIndicators1	HZ.coefficientsTimesIndicators2	HZ.coefficientsTimesIndicators3
47050000	0.4569116379807192	0.2583442273657039	-1.0187847541778687	0.0	1.0	1.0	0.0	0.2583442273657039	-1.0187847541778687
47100000	-3.2885790395269376	0.3220776337115319	-0.9866624445377276	0.0	1.0	1.0	-0.0	0.3220776337115319	-0.9866624445377276
47150000	2.1851237331192515	0.24883264825465848	-1.08563442620073	0.0	1.0	1.0	0.0	0.24883264825465848	-1.08563442620073
47200000	2.2165441391931004	0.3978941005863381	-0.9611636862461204	0.0	1.0	1.0	0.0	0.3978941005863381	-0.9611636862461204
47250000	1.694204489262346	0.3956343350560409	-1.1015802832960453	0.0	1.0	1.0	0.0	0.3956343350560409	-1.1015802832960453
47300000	2.029269548123335	0.46854339824755675	-1.0252828798629636	0.0	1.0	1.0	0.0	0.46854339824755675	-1.0252828798629636
47350000	1.3827570825997306	0.21939759771062708	-1.1934307460680316	0.0	1.0	1.0	0.0	0.21939759771062708	-1.1934307460680316
47400000	2.759354370707668	0.4616142809236659	-1.0311180960113882	0.0	1.0	1.0	0.0	0.4616142809236659	-1.0311180960113882
47450000	0.9626730696032162	0.3517361567930174	-1.2165582863393134	0.0	1.0	1.0	0.0	0.3517361567930174	-1.2165582863393134
47500000	2.7287601098864083	0.44599872150840697	-1.1440154352754894	0.0	1.0	1.0	0.0	0.44599872150840697	-1.1440154352754894
47550000	-1.8083319785860854	0.4440991872653651	-0.8885445354850687	0.0	1.0	1.0	-0.0	0.4440991872653651	-0.8885445354850687
47600000	-0.6108793352165439	0.4410776992405391	-1.17128005397028	0.0	1.0	1.0	-0.0	0.4410776992405391	-1.17128005397028
47650000	-1.9976392677875412	0.3180217640386773	-1.0300529396624203	0.0	1.0	1.0	-0.0	0.3180217640386773	-1.0300529396624203
47700000	1.518437836539276	0.39085702999413796	-1.115507817012275	0.0	1.0	1.0	0.0	0.39085702999413796	-1.115507817012275
47750000	0.371994831357907	0.3510334502689993	-1.0608172373334022	0.0	1.0	1.0	0.0	0.3510334502689993	-1.0608172373334022
47800000	-3.847395617815043	0.31503435433612786	-1.097714344958321	0.0	1.0	1.0	-0.0	0.31503435433612786	-1.097714344958321
47850000	-0.5090909352166687	0.2772041661251092	-1.0900965593730882	0.0	1.0	1.0	-0.0	0.2772041661251092	-1.0900965593730882
47900000	1.9427192315200157	0.4966968857968149	-1.0872054452140518	0.0	1.0	1.0	0.0	0.4966968857968149	-1.0872054452140518
47950000	0.9454765539795988	0.22957640917874056	-1.0870977918492943	0.0	1.0	1.0	0.0	0.22957640917874056	-1.0870977918492943
48000000	0.1489558829730447	0.43844768473536316	-0.8444658269721554	1.0	1.0	1.0	0.1489558829730447	0.43844768473536316	-0.8444658269721554
48050000	0.46948098810725125	0.44363186825071926	-0.9812281261258184	0.0	1.0	1.0	0.0	0.44363186825071926	-0.9812281261258184
48100000	-2.075274122293971	0.26614152019866766	-1.0875023024338608	0.0	1.0	1.0	-0.0	0.26614152019866766	-1.0875023024338608
48150000	0.32522539706441433	0.4497470672911379	-1.1456825505137875	0.0	1.0	1.0	0.0	0.4497470672911379	-1.1456825505137875
48200000	1.2310912365861053	0.4241610332959054	-1.0659508607813508	0.0	1.0	1.0	0.0	0.4241610332959054	-1.0659508607813508
48250000	-2.3008925495208046	0.21826321858962303	-1.2365172746136888	0.0	1.0	1.0	-0.0	0.21826321858962303	-1.2365172746136888
48300000	-2.4637555295705127	0.27453939770142155	-1.154230591090976	0.0	1.0	1.0	-0.0	0.27453939770142155	-1.154230591090976
48350000	-0.8401212733138093	0.5496090650407204	-1.1261549327607956	0.0	1.0	1.0	-0.0	0.5496090650407204	-1.1261549327607956
48400000	0.22628518184936025	0.5158611096699552	-0.9635766416812459	1.0	1.0	1.0	0.22628518184936025	0.5158611096699552	-0.9635766416812459
48450000	2.7064915602659054	0.45575202597932796	-1.042624612703816	0.0	1.0	1.0	0.0	0.45575202597932796	-1.042624612703816
48500000	-0.11201668083141048	1.2290687216999907	-1.1157382502340292	0.0	0.0	1.0	-0.0	0.0	-1.1157382502340292
48550000	0.6324047679242804	0.359676338720268	-1.1750629180227303	0.0	1.0	1.0	0.0	0.359676338720268	-1.1750629180227303
48600000	1.6179634696768042	0.3062375949491918	-1.1498600377862036	0.0	1.0	1.0	0.0	0.3062375949491918	-1.1498600377862036
48650000	-1.0982348616494164	0.2853791964079401	-1.1587722862462448	0.0	1.0	1.0	-0.0	0.2853791964079401	-1.1587722862462448
48700000	-2.4206695831146354	0.4064456054466014	-1.0872596065372866	0.0	1.0	1.0	-0.0	0.4064456054466014	-1.0872596065372866
48750000	-1.1059885095020932	0.2976745501583235	-1.1973428919534277	0.0	1.0	1.0	-0.0	0.2976745501583235	-1.1973428919534277
48800000	0.07662789270973014	0.748856102951569	-0.9963184597406678	0.0	1.0	1.0	0.0	0.748856102951569	-0.9963184597406678
48850000	3.744644722686487	0.262975424527396	-1.058313124960069	0.0	1.0	1.0	0.0	0.262975424527396	-1.058313124960069
48900000	1.8275139376244751	0.35933555604709894	-1.09552243188211	0.0	1.0	1.0	0.0	0.35933555604709894	-1.09552243188211
48950000	-2.0990633560905856	0.24471874668465735	-0.9849422893600381	0.0	1.0	1.0	-0.0	0.24471874668465735	-0.9849422893600381
49000000	0.12073144759883458	0.37876131173057176	-1.1413743968296595	0.0	1.0	1.0	0.0	0.37876131173057176	-1.1413743968296595
49050000	-2.920927982630744	0.4054597390631335	-1.1328915350409392	0.0	1.0	1.0	-0.0	0.4054597390631335	-1.1328915350409392
49100000	-2.4229892552629386	0.5325290479348478	-1.0511059455548681	0.0	1.0	1.0	-0.0	0.5325290479348478	-1.0511059455548681
49150000	-0.24399210528027357	0.5925069497266308	-1.0228723219046683	0.0	1.0	1.0	-0.0	0.5925069497266308	-1.0228723219046683
49200000	-2.552141380974703	0.34419611337667044	-1.0876049977006512	0.0	1.0	1.0	-0.0	0.34419611337667044	-1.0876049977006512
49250000	3.766770372051779	0.36364160467175194	-1.1601594377261584	0.0	1.0	1.0	0.0	0.36364160467175194	-1.1601594377261584
49300000	2.263589493354399	0.5895612883519735	-1.0862145068922233	0.0	1.0	1.0	0.0	0.5895612883519735	-1.0862145068922233
49350000	0.10207718771331911	0.5821141987359842	-1.01059172663579	1.0	1.0	1.0	0.10207718771331911	0.5821141987359842	-1.01059172663579
49400000	0.20358496735539555	0.30182534497611874	-1.1882591047664075	0.0	1.0	1.0	0.0	0.30182534497611874	-1.1882591047664075
49450000	-4.148429361313635	0.27034295204891845	-1.2793288222117958	0.0	1.0	1.0	-0.0	0.27034295204891845	-1.2793288222117958
49500000	1.0167664704287154	-0.8535479420938011	-1.1838295416776752	0.0	0.0	1.0	0.0	-0.0	-1.1838295416776752
49550000	0.09229434684279106	0.6017546528964508	-0.9006559111746368	1.0	1.0	1.0	0.09229434684279106	0.6017546528964508	-0.9006559111746368
49600000	0.8521761386949941	0.4384026931914881	-1.0160923741887944	0.0	1.0	1.0	0.0	0.4384026931914881	-1.0160923741887944
49650000	1.525773971893694	-2.5563400465327795	-1.0624666377996064	0.0	0.0	1.0	0.0	-0.0	-1.0624666377996064
49700000	0.13920654148565514	0.349378681032284	-1.0165316327656284	0.0	1.0	1.0	0.0	0.349378681032284	-1.0165316327656284
49750000	-1.0607547344539205	0.2869324728351931	-1.1303742373281012	0.0	1.0	1.0	-0.0	0.2869324728351931	-1.1303742373281012
49800000	0.25513392668820495	2.8362783930723188	-1.1819028116850883	0.0	0.0	1.0	0.0	0.0	-1.1819028116850883
49850000	-1.0627112860037915	0.2528016389112164	-1.0961853757776836	0.0	1.0	1.0	-0.0	0.2528016389112164	-1.0961853757776836
49900000	-5.595664712724553	0.25604780829882107	-1.1507814349235923	0.0	1.0	1.0	-0.0	0.25604780829882107	-1.1507814349235923
49950000	0.27196735132599426	0.34249688177808246	-1.046526099568308	1.0	1.0	1.0	0.27196735132599426	0.34249688177808246	-1.046526099568308
50000000	-0.47900378286355844	0.332761728602043	-1.1664691379721643	0.0	1.0	1.0	-0.0	0.332761728602043	-1.1664691379721643
50050000	0.8869167753427885	0.299839171202642	-1.1997874295983768	0.0	1.0	1.0	0.0	0.299839171202642	-1.1997874295983768
50100000	-3.0205053350831133	0.367555130167787	-1.071767214843137	0.0	1.0	1.0	-0.0	0.367555130167787	-1.071767214843137
50150000	0.1742692666039982	0.39621331714898983	-1.0204131388815767	1.0	1.0	1.0	0.1742692666039982	0.39621331714898983	-1.0204131388815767
50200000	0.503019525849623	0.20176113126612064	-1.0523632040398165	0.0	1.0	1.0	0.0	0.20176113126612064	-1.0523632040398165
50250000	-1.234817381643178	0.46719798162127196	-1.0473103112800306	0.0	1.0	1.0	-0.0	0.46719798162127196	-1.0473103112800306
50300000	0.9877064696677211	0.5108598286633065	-1.0004103904887387	0.0	1.0	1.0	0.0	0.5108598286633065	-1.0004103904887387
50350000	-2.61114815482565	0.7363233415905606	-1.0792737443090472	0.0	1.0	1.0	-0.0	0.7363233415905606	-1.0792737443090472
50400000	-1.5035045541768686	0.31735016561466844	-1.1123011433811427	0.0	1.0	1.0	-0.0	0.31735016561466844	-1.1123011433811427
50450000	0.008796180539452234	0.4051938071535476	-0.9909393842843375	0.0	1.0	1.0	0.0	0.4051938071535476	-0.9909393842843375
50500000	2.415291396074595	0.38892314893355	-1.1743381807387543	0.0	1.0	1.0	0.0	0.38892314893355	-1.1743381807387543
50550000	0.27703637936145364	0.3899883688399817	-0.9839263124517441	1.0	1.0	1.0	0.27703637936145364	0.3899883688399817	-0.9839263124517441
50600000	1.5612898298942353	0.5038422677717602	-1.221501736880994	0.0	1.0	1.0	0.0	0.5038422677717602	-1.221501736880994
50650000	2.2892661582590446	0.21017430595351033	-1.1332487906831488	0.0	1.0	1.0	0.0	0.21017430595351033	-1.1332487906831488
50700000	0.4422714396216412	0.46929400070728533	-1.138567956193144	0.0	1.0	1.0	0.0	0.46929400070728533	-1.138567956193144
50750000	-1.7577487960712472	0.30465182388780154	-1.207430206363419	0.0	1.0	1.0	-0.0	0.30465182388780154	-1.207430206363419
50800000	2.326829840003686	2.9355185279644043	-1.162655792483615	0.0	0.0	1.0	0.0	0.0	-1.162655792483615
50850000	-0.11463402631200724	0.4636292117621537	-0.9909683555126289	0.0	1.0	1.0	-0.0	0.4636292117621537	-0.9909683555126289
50900000	-0.41685957310518296	0.4614786761385082	-1.1816080979176893	0.0	1.0	1.0	-0.0	0.4614786761385082	-1.1816080979176893
50950000	0.5904608677985379	0.4115858814945207	-1.085747395776317	0.0	1.0	1.0	0.0	0.4115858814945207	-1.085747395776317
51000000	3.0689284765159974	3.0570957539152666	-1.3952124955198373	0.0	0.0	1.0	0.0	0.0	-1.3952124955198373
51050000	-3.2025426804530612	0.416479680946213	-1.0230292382157673	0.0	1.0	1.0	-0.0	0.416479680946213	-1.0230292382157673
51100000	-1.381333992582324	0.3775491054974548	-1.1896326235340724	0.0	1.0	1.0	-0.0	0.3775491054974548	-1.1896326235340724
51150000	0.6330387545972915	-1.7102764542884352	-1.177329122560596	0.0	0.0	1.0	0.0	-0.0	-1.177329122560596
51200000	1.5609464910364688	0.14821888529293453	-1.1451766577158264	0.0	1.0	1.0	0.0	0.14821888529293453	-1.1451766577158264
51250000	2.388385964305608	0.2018635039767393	-1.0659411761974058	0.0	0.0	1.0	0.0	0.0	-1.0659411761974058
51300000	0.009246645319434383	0.464006521716834	-1.1172412530172562	1.0	1.0	1.0	0.009246645319434383	0.464006521716834	-1.1172412530172562
51350000	2.360844930194062	0.30044597257394257	-1.1333430797769046	0.0	1.0	1.0	0.0	0.30044597257394257	-1.1333430797769046
51400000	-1.9906242568693033	0.33723027853162363	-1.0008872340740824	0.0	1.0	1.0	-0.0	0.33723027853162363	-1.0008872340740824
51450000	-0.43877127015397704	0.5068060726981772	-1.07734871648019	0.0	1.0	1.0	-0.0	0.5068060726981772	-1.07734871648019
51500000	-2.2318855383153515	0.3185763868734058	-1.0548439510488385	0.0	1.0	1.0	-0.0	0.3185763868734058	-1.0548439510488385
51550000	-1.514130552742592	0.3660934912620035	-1.0873149746852735	0.0	1.0	1.0	-0.0	0.3660934912620035	-1.0873149746852735
51600000	0.6072906357591495	0.3803034899287845	-1.1651156715832416	0.0	1.0	1.0	0.0	0.3803034899287845	-1.1651156715832416
51650000	0.5673892527865252	0.6968982623571761	-1.0456584456682059	0.0	1.0	1.0	0.0	0.6968982623571761	-1.0456584456682059
51700000	-3.1422778069625927	0.2591301923342435	-1.2786782934516312	0.0	1.0	1.0	-0.0	0.2591301923342435	-1.2786782934516312
51750000	2.4888171778062174	0.40037684588300637	-1.0828837570219019	0.0	1.0	1.0	0.0	0.40037684588300637	-1.0828837570219019
51800000	-3.0773431995867693	0.3334812487946407	-1.0324284606746903	0.0	1.0	1.0	-0.0	0.3334812487946407	-1.0324284606746903
51850000	2.9760243923973873	0.46459932436371026	-1.1668053737428823	0.0	1.0	1.0	0.0	0.46459932436371026	-1.1668053737428823
51900000	1.6420784054618258	0.3166073736988603	-1.0637190346922147	0.0	1.0	1.0	0.0	0.3166073736988603	-1.0637190346922147
51950000	0.2089307463855774	0.44820498632816724	-1.2265911435504	0.0	1.0	1.0	0.0	0.44820498632816724	-1.2265911435504
52000000	-0.4056299982504469	0.28477353633203784	-0.9319460546919833	0.0	1.0	1.0	-0.0	0.28477353633203784	-0.9319460546919833
52050000	2.1283202931191973	0.44586912542224094	-1.0357390942641191	0.0	1.0	1.0	0.0	0.44586912542224094	-1.0357390942641191
52100000	0.8174881143109788	0.5419813292187529	-1.0739517290412584	0.0	1.0	1.0	0.0	0.5419813292187529	-1.0739517290412584
52150000	0.4876812814876854	0.25318945947673704	-1.1347476378670087	0.0	1.0	1.0	0.0	0.25318945947673704	-1.1347476378670087
52200000	-1.5602426490123356	0.5275703744033157	-0.9355891539165383	0.0	1.0	1.0	-0.0	0.5275703744033157	-0.9355891539165383
52250000	3.0841849897213605	0.466390638936667	-1.118278286063986	0.0	1.0	1.0	0.0	0.466390638936667	-1.118278286063986
52300000	-1.2545896139723516	0.40532572497879604	-0.9787637380559312	0.0	1.0	1.0	-0.0	0.40532572497879604	-0.9787637380559312
52350000	-1.6480000505145296	0.5484168491704726	-0.9693767873212878	0.0	1.0	1.0	-0.0	0.5484168491704726	-0.9693767873212878
52400000	0.3035615920599082	0.3755307602947784	-0.9687561041627794	0.0	1.0	1.0	0.0	0.3755307602947784	-0.9687561041627794
52450000	1.9049207193969402	0.4952186551945822	-1.0385648868319683	0.0	1.0	1.0	0.0	0.4952186551945822	-1.0385648868319683
52500000	1.5709872826403435	0.6929799010788529	-1.0216922861165403	0.0	1.0	1.0	0.0	0.6929799010788529	-1.0216922861165403
52550000	0.13357397465731893	0.4048718091031816	-1.1385800093483434	0.0	1.0	1.0	0.0	0.4048718091031816	-1.1385800093483434
52600000	0.24832707509827423	0.300524569506719	-1.0799132745542381	0.0	1.0	1.0	0.0	0.300524569506719	-1.0799132745542381
52650000	-2.3583520166761778	0.3646760173638069	-1.1289307515331828	0.0	1.0	1.0	-0.0	0.3646760173638069	-1.1289307515331828
52700000	0.7388977477161587	0.4783611653959565	-0.9636575245741841	0.0	1.0	1.0	0.0	0.4783611653959565	-0.9636575245741841
52750000	-3.7634155257726594	0.13569170926104882	-1.1471274477694609	0.0	1.0	1.0	-0.0	0.13569170926104882	-1.1471274477694609
52800000	-1.3380794455231675	0.30877908078147487	-1.085800095845036	0.0	1.0	1.0	-0.0	0.30877908078147487	-1.085800095845036
52850000	-2.2428281266099064	0.471167134315247	-1.0191367410670364	0.0	1.0	1.0	-0.0	0.471167134315247	-1.0191367410670364
52900000	0.11431276095898135	0.4575135673362053	-0.9492728407140363	1.0	1.0	1.0	0.11431276095898135	0.4575135673362053	-0.9492728407140363
52950000	4.627302609703188	0.39886526875676204	-1.0365164684736032	0.0	1.0	1.0	0.0	0.39886526875676204	-1.0365164684736032
53000000	0.2758906837349725	0.37209375892930446	-1.0043985157860733	1.0	1.0	1.0	0.2758906837349725	0.37209375892930446	-1.0043985157860733
53050000	-0.4203313128436911	0.28594204488523595	-1.1159934662697524	0.0	1.0	1.0	-0.0	0.28594204488523595	-1.1159934662697524
53100000	0.7351602296162331	0.8090732065691068	-0.9826370345691247	0.0	0.0	1.0	0.0	0.0	-0.9826370345691247
53150000	-2.257693208669354	0.39795049578296104	-0.9650531382992801	0.0	1.0	1.0	-0.0	0.39795049578296104	-0.9650531382992801
53200000	0.4929844141584207	0.16822031164012333	-1.1577909114287026	0.0	1.0	1.0	0.0	0.16822031164012333	-1.1577909114287026
53250000	-1.5544804822801692	1.408688132734052	-1.2749520202079732	0.0	0.0	1.0	-0.0	0.0	-1.2749520202079732
53300000	0.46481854302368375	2.169827653576545	-1.1956274562703095	0.0	0.0	1.0	0.0	0.0	-1.1956274562703095
53350000	-2.1181797538884957	0.3999497112849877	-1.062021918994517	0.0	1.0	1.0	-0.0	0.3999497112849877	-1.062021918994517
53400000	1.854156963735546	0.42393635349865383	-1.0449068709741878	0.0	1.0	1.0	0.0	0.42393635349865383	-1.0449068709741878
53450000	3.95077034122776	0.3722872411998549	-1.0531297773511816	0.0	1.0	1.0	0.0	0.3722872411998549	-1.0531297773511816
53500000	-2.566468058452309	0.3940072929361754	-1.0277432594346034	0.0	1.0	1.0	-0.0	0.3940072929361754	-1.0277432594346034
53550000	-3.076437530776694	0.4422613398971802	-1.2924266846402004	0.0	1.0	1.0	-0.0	0.4422613398971802	-1.2924266846402004
53600000	-0.053837235755416955	0.34773502256371797	-1.1092783492734084	0.0	1.0	1.0	-0.0	0.34773502256371797	-1.1092783492734084
53650000	-0.5679748728183227	1.0818643985752958	-1.1551616046246733	0.0	0.0	1.0	-0.0	0.0	-1.1551616046246733
53700000	-0.6196149110711278	0.47632930287053427	-0.9642081200452561	0.0	1.0	1.0	-0.0	0.47632930287053427	-0.9642081200452561
53750000	1.5440965930547763	0.2749640144420852	-1.1530613345290075	0.0	1.0	1.0	0.0	0.2749640144420852	-1.1530613345290075
53800000	3.523941357693461	0.3145227617134532	-1.104620705791777	0.0	1.0	1.0	0.0	0.3145227617134532	-1.104620705791777
53850000	-2.620913817307743	0.578528185840777	-1.0503523548197151	0.0	1.0	1.0	-0.0	0.578528185840777	-1.0503523548197151
53900000	-0.36527061709496184	0.19577247698106842	-1.1947793783345666	0.0	1.0	1.0	-0.0	0.19577247698106842	-1.1947793783345666
53950000	-2.6357371826670537	0.45555056341573535	-1.0635042104947332	0.0	1.0	1.0	-0.0	0.45555056341573535	-1.0635042104947332
54000000	-0.11914534114596362	0.143524849131283	-1.1525432424044324	0.0	1.0	1.0	-0.0	0.143524849131283	-1.1525432424044324
54050000	2.132004551894431	0.4167078260756076	-1.0212183576599732	0.0	1.0	1.0	0.0	0.4167078260756076	-1.0212183576599732
54100000	-2.1865159778789374	0.39656813083464965	-1.1514212084787014	0.0	1.0	1.0	-0.0	0.39656813083464965	-1.1514212084787014
54150000	-0.35062080674260465	0.16268717222504145	-1.2404808656513533	0.0	1.0	1.0	-0.0	0.16268717222504145	-1.2404808656513533
54200000	3.773439012375476	0.33145853765176175	-1.1547707575832742	0.0	1.0	1.0	0.0	0.33145853765176175	-1.1547707575832742
54250000	-2.708154364949395	0.46978136063417336	-0.9878101767420138	0.0	1.0	1.0	-0.0	0.46978136063417336	-0.9878101767420138
54300000	-2.5862976098093977	0.4528544098909604	-1.2015306987708292	0.0	1.0	1.0	-0.0	0.4528544098909604	-1.2015306987708292
54350000	1.3517651692640156	0.3279927824268727	-1.066456696393721	0.0	1.0	1.0	0.0	0.3279927824268727	-1.066456696393721
54400000	-3.5693462211416547	0.46523893491990936	-1.0595116714907913	0.0	1.0	1.0	-0.0	0.46523893491990936	-1.0595116714907913
54450000	-0.2812270871691902	0.3994168538830585	-1.1417003288312924	0.0	1.0	1.0	-0.0	0.3994168538830585	-1.1417003288312924
54500000	0.8956252653747052	0.36085572847483	-1.1412638043973329	0.0	1.0	1.0	0.0	0.36085572847483	-1.1412638043973329
54550000	-2.7383455490824025	0.47942955504767576	-1.1515478790802918	0.0	1.0	1.0	-0.0	0.47942955504767576	-1.1515478790802918
54600000	-2.2679152065167094	-1.8624316367001865	-1.1069101591280661	0.0	0.0	1.0	-0.0	-0.0	-1.1069101591280661
54650000	-0.28218535758481944	1.2949959356423393	-1.1087136292182216	0.0	0.0	1.0	-0.0	0.0	-1.1087136292182216
54700000	-1.1539723609352976	-1.8136543789741286	-1.1533531767731524	0.0	0.0	1.0	-0.0	-0.0	-1.1533531767731524
54750000	-3.8171664028665067	0.4191670027783633	-1.0720136164225949	0.0	1.0	1.0	-0.0	0.4191670027783633	-1.0720136164225949
54800000	-0.10862540059094661	0.369919114403148	-1.058369559721061	0.0	1.0	1.0	-0.0	0.369919114403148	-1.058369559721061
54850000	-2.3875796924680235	0.33900972280173775	-1.0619772397812126	0.0	1.0	1.0	-0.0	0.33900972280173775	-1.0619772397812126
54900000	-0.931055046880536	0.41374769163703934	-1.0460598875068412	0.0	1.0	1.0	-0.0	0.41374769163703934	-1.0460598875068412
54950000	-5.276006320546834	0.3626495417120715	-0.8927007460882543	0.0	1.0	1.0	-0.0	0.3626495417120715	-0.8927007460882543
55000000	-3.6962776803725723	0.42299688061198143	-1.1823221971343583	0.0	1.0	1.0	-0.0	0.42299688061198143	-1.1823221971343583
55050000	-0.7036475732238088	0.28747808963560373	-1.0515274428505783	0.0	1.0	1.0	-0.0	0.28747808963560373	-1.0515274428505783
55100000	-1.888244290258888	0.49726481086941066	-1.1639127577618789	0.0	1.0	1.0	-0.0	0.49726481086941066	-1.1639127577618789
55150000	-1.219913943959153	0.543255682590819	-1.1610190881648066	0.0	1.0	1.0	-0.0	0.543255682590819	-1.1610190881648066
