taxa	country	location	latitude	longitude	collection_date
EBOV|PL4322|KU296677|SLE|PortLoko|2015-03-05	SLE	PortLoko	8.727128218	-12.55909603	05/03/2015
EBOV|PL4443|KU296418|SLE|PortLoko|2015-03-07	SLE	PortLoko	8.754280908	-12.51430909	07/03/2015
EBOV|PL4671|KU296782|SLE|PortLoko|2015-03-12	SLE	PortLoko	8.655685171	-12.50601914	12/03/2015
EBOV|PL4679|KU296623|SLE|?|2015-03-12	SLE	PortLoko	8.71526659	-12.56025104	12/03/2015
EBOV|PL4680|KU296689|SLE|?|2015-03-12	SLE	PortLoko	8.664883857	-12.50370265	12/03/2015
EBOV|PL5179|KU296638|SLE|PortLoko|2015-03-22	SLE	PortLoko	8.67295204	-12.58424206	22/03/2015
EBOV|MK0390|KU296398|SLE|Bombali|2014-12-22	SLE	Bombali	8.87024519	-11.99985254	22/12/2014
EBOV|MK0392|KU296691|SLE|Bombali|2014-12-22	SLE	Bombali	8.873480931	-12.03931854	22/12/2014
EBOV|MK1782|KU296792|SLE|?|2015-02-06	SLE	Bombali	8.889056763	-12.01738332	06/02/2015
EBOV|PL4028|KU296552|SLE|PortLoko|2015-02-26	SLE	PortLoko	8.727674346	-12.51720601	26/02/2015
EBOV|PL4059|KU296485|SLE|PortLoko|2015-02-26	SLE	PortLoko	8.629470441	-12.48549888	26/02/2015
EBOV|PL4094|KU296476|SLE|Kambia|2015-02-27	SLE	Kambia	9.093602598	-12.86324617	27/02/2015
EBOV|PL4187|KU296567|SLE|PortLoko|2015-03-01	SLE	PortLoko	8.754951583	-12.59100082	01/03/2015
EBOV|PL4190|KU296351|SLE|PortLoko|2015-03-01	SLE	PortLoko	8.626219288	-12.53898125	01/03/2015
EBOV|PL4346|KU296641|SLE|Kambia|2015-03-04	SLE	Kambia	9.173269849	-12.97730577	04/03/2015
EBOV|PL8310|KU296618|SLE|PortLoko|2015-06-21	SLE	PortLoko	8.724501899	-12.55688298	21/06/2015
EBOV|PL8780|KU296404|SLE|PortLoko|2015-07-03	SLE	PortLoko	8.617283713	-12.53753605	03/07/2015
EBOV|PL8896|KU296342|SLE|PortLoko|2015-07-06	SLE	PortLoko	8.629008069	-12.52808087	06/07/2015
EBOV|PL9150|KU296522|SLE|PortLoko|2015-07-12	SLE	PortLoko	8.624775881	-12.48663326	12/07/2015
EBOV|PL9199|KU296371|SLE|PortLoko|2015-07-13	SLE	PortLoko	8.612920023	-12.60789894	13/07/2015
EBOV|PL4105|KU296694|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.680013791	-12.53319415	28/02/2015
EBOV|PL4194|KU296501|SLE|PortLoko|2015-03-02	SLE	PortLoko	8.616000778	-12.50026868	02/03/2015
EBOV|PL4347|KU296720|SLE|Kambia|2015-03-04	SLE	Kambia	9.131701271	-12.89817517	04/03/2015
EBOV|PL4483|KU296389|SLE|Kambia|2015-03-08	SLE	Kambia	9.078358023	-12.91956247	08/03/2015
EBOV|PL4561|KU296725|SLE|PortLoko|2015-03-10	SLE	PortLoko	8.702959112	-12.5823274	10/03/2015
EBOV|PL4569|KU296598|SLE|PortLoko|2015-03-10	SLE	PortLoko	8.673600618	-12.48493103	10/03/2015
EBOV|PL4872|KU296419|SLE|Kambia|2015-03-16	SLE	Kambia	9.186143789	-12.8626391	16/03/2015
EBOV|PL4886|KU296461|SLE|PortLoko|2015-03-16	SLE	PortLoko	8.645177599	-12.56787182	16/03/2015
EBOV|PL5001|KU296514|SLE|PortLoko|2015-03-19	SLE	PortLoko	8.67087152	-12.56768035	19/03/2015
EBOV|PL5019|KU296627|SLE|PortLoko|2015-03-19	SLE	PortLoko	8.660315666	-12.5331929	19/03/2015
EBOV|PL5099|KU296682|SLE|PortLoko|2015-03-19	SLE	PortLoko	8.68750306	-12.47617759	19/03/2015
EBOV|PL5157|KU296421|SLE|PortLoko|2015-03-22	SLE	PortLoko	8.732755497	-12.50982689	22/03/2015
EBOV|PL7689|KU296712|SLE|PortLoko|2015-06-06	SLE	PortLoko	8.624077392	-12.46176885	06/06/2015
EBOV|PL7946|KU296667|SLE|PortLoko|2015-06-12	SLE	PortLoko	8.727840079	-12.50960743	12/06/2015
EBOV|PL7947|KU296571|SLE|PortLoko|2015-06-12	SLE	PortLoko	8.75462247	-12.53394235	12/06/2015
EBOV|PL8128|KU296340|SLE|PortLoko|2015-06-16	SLE	PortLoko	8.667306211	-12.59039674	16/06/2015
EBOV|PL8172|KU296428|SLE|PortLoko|2015-06-18	SLE	PortLoko	8.744823854	-12.54412901	18/06/2015
EBOV|KT5034|KU296632|SLE||2015-02-14	SLE	PortLoko	8.693641943	-12.55136297	14/02/2015
EBOV|KT5786|KU296590|SLE||2015-03-07	SLE	Bombali	8.867536276	-11.98121699	07/03/2015
EBOV|MK0364|KU296453|SLE|Bombali|2014-12-21	SLE	Bombali	8.938311095	-12.09552593	21/12/2014
EBOV|MK0365|KU296406|SLE|Bombali|2014-12-21	SLE	Bombali	8.876503585	-11.97918991	21/12/2014
EBOV|MK0366|KU296320|SLE|Bombali|2014-12-21	SLE	Bombali	8.817267476	-11.9764239	21/12/2014
EBOV|MK0368|KU296718|SLE|Bombali|2014-12-21	SLE	Bombali	8.825788804	-12.08860291	21/12/2014
EBOV|KT2315|KU296812|SLE|PortLoko|2014-12-02	SLE	PortLoko	8.715348135	-12.57018794	02/12/2014
EBOV|KT2316|KU296774|SLE|PortLoko|2014-12-02	SLE	PortLoko	8.677250296	-12.4982782	02/12/2014
EBOV|KT2317|KU296735|SLE|PortLoko|2014-12-02	SLE	PortLoko	8.730191233	-12.60247624	02/12/2014
EBOV|KT2321|KU296762|SLE|PortLoko|2014-12-02	SLE	PortLoko	8.634253677	-12.5940056	02/12/2014
EBOV|KT2449|KU296465|SLE|WesternUrban|2014-12-05	SLE	WesternUrban	8.50819406	-13.23137469	05/12/2014
EBOV|KT2641|KU296709|SLE|?|2014-12-12	SLE	Bombali	8.822712989	-12.03201428	12/12/2014
EBOV|KT2669|KU296726|SLE|?|2014-12-13	SLE	WesternUrban	8.451587354	-13.24248727	13/12/2014
EBOV|KT2810|KU296778|SLE|?|2014-12-16	SLE	Kambia	9.120891015	-12.94220602	16/12/2014
EBOV|KT4054|KU296429|SLE|?|2015-01-13	SLE	Bombali	8.883373357	-11.97383597	13/01/2015
EBOV|KT4553|KU296698|SLE|?|2015-01-29	SLE	Kono	8.638781753	-11.01785741	29/01/2015
EBOV|KT4555|KU296687|SLE|?|2015-01-29	SLE	Kono	8.670661129	-11.00613548	29/01/2015
EBOV|KT4609|KU296622|SLE||2015-01-31	SLE	WesternRural	8.407277443	-13.19811446	31/01/2015
EBOV|KT4622|KU296587|SLE|?|2015-02-01	SLE	PortLoko	8.625900735	-12.50467244	01/02/2015
EBOV|KT4631|KU296607|SLE|WesternUrban|2015-02-02	SLE	WesternUrban	8.507383142	-13.27460607	02/02/2015
EBOV|KT4663|KU296570|SLE|?|2015-02-03	SLE	Kono	8.61095166	-10.98596488	03/02/2015
EBOV|KT4677|KU296608|SLE|WesternRural|2015-02-03	SLE	WesternRural	8.450396944	-13.20066722	03/02/2015
EBOV|KT4695|KU296549|SLE|WesternRural|2015-02-04	SLE	WesternRural	8.416443991	-13.19787473	04/02/2015
EBOV|KT4715|KU296707|SLE|?|2015-02-06	SLE	Bombali	8.831714749	-12.02250025	06/02/2015
EBOV|KT4730|KU296416|SLE|?|2015-02-07	SLE	WesternUrban	8.523313693	-13.3233917	07/02/2015
EBOV|KT4801|KU296722|SLE|?|2015-02-10	SLE	Kambia	9.049086036	-12.95362501	10/02/2015
EBOV|KT5073|KU296553|SLE|?|2015-02-16	SLE	WesternUrban	8.455491212	-13.21896299	16/02/2015
EBOV|KT5214|KU296338|SLE|?|2015-02-20	SLE	WesternUrban	8.423165881	-13.26790762	20/02/2015
EBOV|KT5224|KU296383|SLE|?|2015-02-21	SLE	Bombali	8.939647994	-12.0725743	21/02/2015
EBOV|KT5225|KU296517|SLE|?|2015-02-21	SLE	WesternUrban	8.528272185	-13.23412559	21/02/2015
EBOV|KT5226|KU296297|SLE|?|2015-02-21	SLE	WesternRural	8.45716829	-13.16090304	21/02/2015
EBOV|KT5233|KU296750|SLE|WesternRural|2015-02-21	SLE	WesternRural	8.497127936	-13.14687599	21/02/2015
EBOV|KT5243|KU296736|SLE|?|2015-02-22	SLE	PortLoko	8.667374567	-12.60464013	22/02/2015
EBOV|KT5249|KU296601|SLE|WesternUrban|2015-02-22	SLE	WesternUrban	8.462306767	-13.25690673	22/02/2015
EBOV|KT5317|KU296352|SLE|WesternRural|2015-02-24	SLE	WesternRural	8.38801912	-13.10119944	24/02/2015
EBOV|KT5320|KU296809|SLE|WesternRural|2015-02-24	SLE	WesternRural	8.495046638	-13.13990897	24/02/2015
EBOV|KT5382|KU296657|SLE|WesternRural|2015-02-25	SLE	WesternRural	8.372199329	-13.23376645	25/02/2015
EBOV|KT5388|KU296355|SLE|WesternRural|2015-02-25	SLE	WesternRural	8.459194054	-13.11706083	25/02/2015
EBOV|KT5486|KU296680|SLE|?|2015-02-27	SLE	Bombali	8.91298574	-12.01165979	27/02/2015
EBOV|KT5542|KU296557|SLE|?|2015-02-20	SLE	WesternUrban	8.419142519	-13.30430327	20/02/2015
EBOV|KT5734|KU296595|SLE|WesternRural|2015-03-06	SLE	WesternRural	8.464993528	-13.20561675	06/03/2015
EBOV|KT5738|KU296394|SLE|?|2015-03-06	SLE	WesternRural	8.406973269	-13.23334005	06/03/2015
EBOV|KT5787|KU296711|SLE|WesternUrban|2015-03-07	SLE	WesternUrban	8.442148126	-13.19978593	07/03/2015
EBOV|KT5788|KU296704|SLE||2015-03-07	SLE	WesternUrban	8.497462251	-13.23231923	07/03/2015
EBOV|KT5789|KU296713|SLE|WesternUrban|2015-03-07	SLE	WesternUrban	8.535030636	-13.31188248	07/03/2015
EBOV|KT5832|KU296493|SLE|?|2015-03-10	SLE	PortLoko	8.615343452	-12.57733649	10/03/2015
EBOV|KT5858|KU296754|SLE||2015-03-10	SLE	WesternUrban	8.407954487	-13.33455384	10/03/2015
EBOV|KT5859|KU296463|SLE|?|2015-03-10	SLE	Bombali	8.860057231	-12.00367279	10/03/2015
EBOV|KT5974|KU296475|SLE|?|2015-03-16	SLE	PortLoko	8.629603567	-12.52130297	16/03/2015
EBOV|MK0885|KU296758|SLE|Bombali|2015-01-06	SLE	Bombali	8.953862108	-12.08335807	06/01/2015
EBOV|MK1040|KU296528|SLE|Bombali|2015-01-11	SLE	Bombali	8.939307093	-12.11255875	11/01/2015
EBOV|MK1079|KU296815|SLE|Bombali|2015-01-11	SLE	Bombali	8.954783498	-12.04770891	11/01/2015
EBOV|MK1197|KU296301|SLE|Bombali|2015-01-17	SLE	Bombali	8.828561269	-12.02227122	17/01/2015
EBOV|MK1202|KU296581|SLE|Bombali|2015-01-17	SLE	Bombali	8.961752284	-11.97244242	17/01/2015
EBOV|MK1320|KU296354|SLE|Bombali|2015-01-20	SLE	Bombali	8.826895073	-12.09841996	20/01/2015
EBOV|MK2255|KU296648|SLE|Bombali|2015-02-21	SLE	Bombali	8.884294184	-12.06614886	21/02/2015
EBOV|MK2334|KU296366|SLE|Bombali|2015-02-23	SLE	Bombali	8.818104888	-12.01569624	23/02/2015
EBOV|MK2341|KU296494|SLE|Bombali|2015-02-24	SLE	Bombali	8.932899267	-12.06972165	24/02/2015
EBOV|MK2342|KU296347|SLE|Bombali|2015-02-24	SLE	Bombali	8.866693816	-11.97897136	24/02/2015
EBOV|MK2343|KU296640|SLE|Bombali|2015-02-24	SLE	Bombali	8.823677724	-12.0407756	24/02/2015
EBOV|MK2344|KU296586|SLE|Bombali|2015-02-24	SLE	Bombali	8.865159854	-12.01955793	24/02/2015
EBOV|MK2362|KU296842|SLE|Bombali|2015-02-24	SLE	Bombali	8.874644312	-12.05859283	24/02/2015
EBOV|MK2364|KU296719|SLE|Bombali|2015-02-24	SLE	Bombali	8.925688079	-12.00951567	24/02/2015
EBOV|MK2365|KU296363|SLE|Bombali|2015-02-25	SLE	Bombali	8.96401039	-12.03384546	25/02/2015
EBOV|MK2366|KU296810|SLE|Bombali|2015-02-25	SLE	Bombali	8.911861521	-12.1062042	25/02/2015
EBOV|MK2367|KU296652|SLE|Bombali|2015-02-25	SLE	Bombali	8.851802228	-12.0636021	25/02/2015
EBOV|MK2369|KU296832|SLE|Bombali|2015-02-25	SLE	Bombali	8.843329297	-12.08651033	25/02/2015
EBOV|MK2370|KU296760|SLE|Bombali|2015-02-25	SLE	Bombali	8.874997487	-12.08687239	25/02/2015
EBOV|MK2371|KU296397|SLE|Bombali|2015-02-25	SLE	Bombali	8.825386378	-12.03996078	25/02/2015
EBOV|MK2382|KU296686|SLE|Bombali|2015-02-25	SLE	Bombali	8.937469515	-12.05428811	25/02/2015
EBOV|MK2383|KU296583|SLE|Bombali|2015-02-25	SLE	Bombali	8.926890111	-11.99166021	25/02/2015
EBOV|MK2395|KU296336|SLE|Bombali|2015-02-25	SLE	Bombali	8.930757815	-12.05934892	25/02/2015
EBOV|MK2397|KU296444|SLE|Bombali|2015-02-25	SLE	Bombali	8.865202662	-11.99575537	25/02/2015
EBOV|MK2398|KU296578|SLE|Bombali|2015-02-25	SLE	Bombali	8.941021016	-12.08105871	25/02/2015
EBOV|MK2405|KU296542|SLE|Bombali|2015-02-25	SLE	Bombali	8.90120152	-12.05991916	25/02/2015
EBOV|MK2427|KU296759|SLE|Bombali|2015-02-25	SLE	Bombali	8.885253982	-12.06448424	25/02/2015
EBOV|MK2431|KU296562|SLE|Bombali|2015-02-25	SLE	Bombali	8.946736055	-12.07365435	25/02/2015
EBOV|MK2436|KU296626|SLE|Bombali|2015-02-26	SLE	Bombali	8.925218594	-12.03390253	26/02/2015
EBOV|MK2437|KU296469|SLE|Bombali|2015-02-26	SLE	Bombali	8.889047157	-11.99400231	26/02/2015
EBOV|MK2447|KU296642|SLE|Bombali|2015-02-26	SLE	Bombali	8.902245844	-11.97664748	26/02/2015
EBOV|MK2448|KU296818|SLE|Bombali|2015-02-26	SLE	Bombali	8.890355747	-12.07504271	26/02/2015
EBOV|MK2449|KU296466|SLE|Bombali|2015-02-26	SLE	Bombali	8.906535426	-12.06879026	26/02/2015
EBOV|MK2570|KU296346|SLE|Bombali|2015-03-01	SLE	Bombali	8.890333199	-12.02871964	01/03/2015
EBOV|MK2710|KU296703|SLE|Bombali|2015-03-05	SLE	Bombali	8.841842872	-12.00420779	05/03/2015
EBOV|MK2724|KU296695|SLE|Bombali|2015-03-05	SLE	Bombali	8.839520008	-12.0750564	05/03/2015
EBOV|MK2788|KU296573|SLE|Bombali|2015-03-07	SLE	Bombali	8.831964256	-12.03237114	07/03/2015
EBOV|MK2825|KU296402|SLE|Bombali|2015-03-08	SLE	Bombali	8.898873006	-12.10395088	08/03/2015
EBOV|MK2938|KU296771|SLE|Bombali|2015-03-11	SLE	Bombali	8.883565227	-12.01378336	11/03/2015
EBOV|MK2983|KU296393|SLE|Bombali|2015-03-12	SLE	Bombali	8.917777374	-11.9715526	12/03/2015
EBOV|MK3043|KU296474|SLE|Bombali|2015-03-14	SLE	Bombali	8.919977561	-12.07786337	14/03/2015
EBOV|MK3050|KU296445|SLE|Koinadugu|2015-03-14	SLE	Koinadugu	9.612038712	-11.49484408	14/03/2015
EBOV|MK3462|KU296565|SLE|Bombali|2015-03-26	SLE	Bombali	8.911241735	-12.09845979	26/03/2015
EBOV|MK3479|KU296483|SLE|Bombali|2015-03-26	SLE	Bombali	8.839398233	-11.97088012	26/03/2015
EBOV|MK4165|KU296575|SLE|Koinadugu|2015-04-16	SLE	Koinadugu	9.658578553	-11.59247149	16/04/2015
EBOV|PL1387|KU296434|SLE|PortLoko|2015-01-04	SLE	PortLoko	8.720650301	-12.49791291	04/01/2015
EBOV|PL2101|KU296714|SLE|PortLoko|2015-01-18	SLE	PortLoko	8.755999114	-12.46361857	18/01/2015
EBOV|PL2668|KU296294|SLE|PortLoko|2015-01-29	SLE	PortLoko	8.716568139	-12.50314756	29/01/2015
EBOV|PL2921|KU296506|SLE|Kambia|2015-02-03	SLE	Kambia	9.168063805	-12.97632837	03/02/2015
EBOV|PL4570|KU296451|SLE|PortLoko|2015-03-10	SLE	PortLoko	8.700921327	-12.52539411	10/03/2015
EBOV|PL4651|KU296841|SLE|PortLoko|2015-03-12	SLE	PortLoko	8.721234084	-12.524451	12/03/2015
EBOV|PL4844|KU296527|SLE|PortLoko|2015-03-16	SLE	PortLoko	8.652020025	-12.53205752	16/03/2015
EBOV|PL5133|KU296489|SLE|PortLoko|2015-03-21	SLE	PortLoko	8.700368361	-12.52707027	21/03/2015
EBOV|PL5201|KU296612|SLE|PortLoko|2015-03-23	SLE	PortLoko	8.73698343	-12.47516006	23/03/2015
EBOV|PL5202|KU296396|SLE|PortLoko|2015-03-23	SLE	PortLoko	8.646766273	-12.48926848	23/03/2015
EBOV|PL5228|KU296535|SLE|PortLoko|2015-03-23	SLE	PortLoko	8.636155012	-12.60291003	23/03/2015
EBOV|PL5249|KU296744|SLE|Kambia|2015-03-24	SLE	Kambia	9.197582641	-12.9343172	24/03/2015
EBOV|PL5260|KU296591|SLE|Kambia|2015-03-23	SLE	Kambia	9.06365031	-12.86134677	23/03/2015
EBOV|PL5275|KU296439|SLE|PortLoko|2015-03-24	SLE	PortLoko	8.729231818	-12.55589554	24/03/2015
EBOV|PL5294|KU296764|SLE|Kambia|2015-03-24	SLE	Kambia	9.086975154	-12.98791716	24/03/2015
EBOV|PL5361|KU296415|SLE|Kambia|2015-03-26	SLE	Kambia	9.147638669	-12.91176883	26/03/2015
EBOV|PL5428|KU296532|SLE|Kambia|2015-03-27	SLE	Kambia	9.066816165	-12.87465134	27/03/2015
EBOV|PL5534|KU296784|SLE|PortLoko|2015-03-29	SLE	PortLoko	8.758030898	-12.60805103	29/03/2015
EBOV|PL5674|KU296699|SLE|PortLoko|2015-03-31	SLE	PortLoko	8.734588865	-12.53323093	31/03/2015
EBOV|PL5801|KU296844|SLE|Kambia|2015-04-04	SLE	Kambia	9.15129307	-12.99060334	04/04/2015
EBOV|PL5803|KU296795|SLE|Kambia|2015-04-04	SLE	Kambia	9.110988355	-12.93866673	04/04/2015
EBOV|PL5868|KU296550|SLE|Kambia|2015-04-06	SLE	Kambia	9.08439305	-12.98036136	06/04/2015
EBOV|PL5950|KU296559|SLE|PortLoko|2015-04-08	SLE	PortLoko	8.74589685	-12.51668557	08/04/2015
EBOV|PL6049|KU296743|SLE|Kambia|2015-04-11	SLE	Kambia	9.109640406	-12.90958034	11/04/2015
EBOV|PL6070|KU296614|SLE|Kambia|2015-04-11	SLE	Kambia	9.177187218	-12.88621126	11/04/2015
EBOV|PL6086|KU296651|SLE|Kambia|2015-04-12	SLE	Kambia	9.062695793	-12.90900449	12/04/2015
EBOV|PL6158|KU296308|SLE|Kambia|2015-04-13	SLE	Kambia	9.096707373	-12.84888314	13/04/2015
EBOV|PL6656|KU296523|SLE|PortLoko|2015-05-01	SLE	PortLoko	8.697198536	-12.4896169	01/05/2015
EBOV|PL7053|KU296757|SLE|PortLoko|2015-05-15	SLE	PortLoko	8.658048198	-12.50941713	15/05/2015
EBOV|PL7055|KU296484|SLE|PortLoko|2015-05-15	SLE	PortLoko	8.662252921	-12.51995584	15/05/2015
EBOV|PL7136b|KU296732|SLE|PortLoko|2015-05-18	SLE	PortLoko	8.620871888	-12.51393098	18/05/2015
EBOV|PL7375|KU296498|SLE|PortLoko|2015-05-27	SLE	PortLoko	8.638116405	-12.59770442	27/05/2015
EBOV|PL7376|KU296740|SLE|PortLoko|2015-05-27	SLE	PortLoko	8.690027532	-12.56071054	27/05/2015
EBOV|PL7401|KU296819|SLE|PortLoko|2015-05-27	SLE	PortLoko	8.684439827	-12.5030984	27/05/2015
EBOV|PL7429|KU296617|SLE|PortLoko|2015-05-29	SLE	PortLoko	8.650023332	-12.49784766	29/05/2015
EBOV|PL7451|KU296837|SLE|PortLoko|2015-05-29	SLE	PortLoko	8.620508384	-12.60312355	29/05/2015
EBOV|PL7496|KU296846|SLE|PortLoko|2015-05-31	SLE	PortLoko	8.717637155	-12.51458223	31/05/2015
EBOV|PL7511|KU296685|SLE|PortLoko|2015-06-01	SLE	PortLoko	8.740532252	-12.49497384	01/06/2015
EBOV|PL7551|KU296322|SLE|PortLoko|2015-06-02	SLE	PortLoko	8.71865365	-12.53001883	02/06/2015
EBOV|PL7604|KU296592|SLE|PortLoko|2015-06-04	SLE	PortLoko	8.7081814	-12.54285873	04/06/2015
EBOV|PL7605|KU296486|SLE|PortLoko|2015-06-04	SLE	PortLoko	8.671875594	-12.53327211	04/06/2015
EBOV|PL7626|KU296753|SLE|PortLoko|2015-06-04	SLE	PortLoko	8.736006693	-12.56709126	04/06/2015
EBOV|PL7678|KU296625|SLE|PortLoko|2015-06-06	SLE	PortLoko	8.657689296	-12.56497102	06/06/2015
EBOV|PL7685|KU296556|SLE|PortLoko|2015-06-06	SLE	PortLoko	8.70187772	-12.57587918	06/06/2015
EBOV|PL7709|KU296426|SLE|PortLoko|2015-06-06	SLE	PortLoko	8.623409455	-12.59774187	06/06/2015
EBOV|PL7773|KU296417|SLE|?|2015-06-08	SLE	PortLoko	8.758113132	-12.48586389	08/06/2015
EBOV|PL7774|KU296589|SLE||2015-06-08	SLE	PortLoko	8.615618712	-12.47495822	08/06/2015
EBOV|PL7775|KU296422|SLE|?|2015-06-08	SLE	PortLoko	8.679329548	-12.59821629	08/06/2015
EBOV|PL7792|KU296793|SLE|PortLoko|2015-06-09	SLE	PortLoko	8.647034615	-12.49974712	09/06/2015
EBOV|PL7801|KU296327|SLE|PortLoko|2015-06-09	SLE	PortLoko	8.642152984	-12.46816794	09/06/2015
EBOV|PL7820|KU296804|SLE|PortLoko|2015-06-09	SLE	PortLoko	8.63660492	-12.54070094	09/06/2015
EBOV|020380_EMLK|KU296775|SLE|Kambia|2015-08-28	SLE	Kambia	9.15905594	-12.94697104	28/08/2015
EBOV|020484_EMLK|KU296462|SLE|Kambia|2015-09-04	SLE	Kambia	9.135017734	-12.9636815	04/09/2015
EBOV|10402_EMLK|KU296635|SLE|WesternUrban|2015-02-10	SLE	WesternUrban	8.513413624	-13.24683205	10/02/2015
EBOV|10415_EMLK|KU296741|SLE|WesternUrban|2015-02-10	SLE	WesternUrban	8.420498607	-13.27211622	10/02/2015
EBOV|10454_EMLK|KU296679|SLE|WesternUrban|2015-02-12	SLE	WesternUrban	8.480502691	-13.19594296	12/02/2015
EBOV|10455_EMLK|KU296388|SLE|WesternUrban|2015-02-12	SLE	WesternUrban	8.48540482	-13.19740283	12/02/2015
EBOV|12004_EMLH|KU296302|SLE|WesternRural|2015-02-14	SLE	WesternRural	8.426799007	-13.10788971	14/02/2015
EBOV|12161_EMLH|KU296697|SLE|?|2015-02-21	SLE	WesternUrban	8.541920255	-13.21683756	21/02/2015
EBOV|12178_EMLH|KU296525|SLE|WesternUrban|2015-02-22	SLE	WesternUrban	8.491286238	-13.29771831	22/02/2015
EBOV|12179_EMLH|KU296531|SLE|WesternUrban|2015-02-22	SLE	WesternUrban	8.472930399	-13.32459572	22/02/2015
EBOV|14521_EMLK|KU296755|SLE|WesternUrban|2015-02-13	SLE	WesternUrban	8.500266603	-13.22606213	13/02/2015
EBOV|14687_EMLK|KU296443|SLE|WesternUrban|2015-02-21	SLE	WesternUrban	8.541955567	-13.26994429	21/02/2015
EBOV|14782_EMLK|KU296639|SLE|Kambia|2015-04-23	SLE	Kambia	9.137262708	-12.9073824	23/04/2015
EBOV|14795_EMLK|KU296737|SLE|Kambia|2015-04-25	SLE	Kambia	9.163604657	-12.96252792	25/04/2015
EBOV|14830_EMLK|KU296345|SLE|Kambia|2015-04-27	SLE	Kambia	9.096542914	-12.90378442	27/04/2015
EBOV|14846_EMLK|KU296831|SLE|Kambia|2015-04-29	SLE	Kambia	9.065908686	-12.86953069	29/04/2015
EBOV|20524_EMLK|KU296424|SLE|Kambia|2015-09-06	SLE	Kambia	9.120260955	-12.86044868	06/09/2015
EBOV|20525_EMLK|KU296487|SLE|Kambia|2015-09-06	SLE	Kambia	9.067023696	-12.97768734	06/09/2015
EBOV|20547_EMLK|KU296455|SLE|Kambia|2015-09-07	SLE	Kambia	9.144700851	-12.90871266	07/09/2015
EBOV|361_EMLH|KU296420|SLE|WesternUrban|2015-01-21	SLE	WesternUrban	8.52405337	-13.33672402	21/01/2015
EBOV|362_EMLH|KU296505|SLE|WesternUrban|2015-01-21	SLE	WesternUrban	8.413973193	-13.32312034	21/01/2015
EBOV|375_EMLH|KU296813|SLE|?|2015-01-21	SLE	WesternUrban	8.546190174	-13.29076602	21/01/2015
EBOV|380_EMLH|KU296377|SLE|?|2015-01-22	SLE	WesternUrban	8.512703998	-13.32229187	22/01/2015
EBOV|389_EMLH|KU296593|SLE|WesternRural|2015-01-23	SLE	WesternRural	8.42511181	-13.14408905	23/01/2015
EBOV|402_EMLH|KU296495|SLE|WesternRural|2015-01-23	SLE	WesternRural	8.441980349	-13.18367862	23/01/2015
EBOV|405_EMLH|KU296805|SLE|?|2015-01-24	SLE	WesternUrban	8.407704566	-13.27480119	24/01/2015
EBOV|408_EMLH|KU296408|SLE|?|2015-01-24	SLE	WesternUrban	8.48865754	-13.26676023	24/01/2015
EBOV|413_EMLH|KU296472|SLE|?|2015-01-24	SLE	WesternUrban	8.500296693	-13.26053102	24/01/2015
EBOV|466_EMLH|KU296433|SLE|WesternUrban|2015-01-28	SLE	WesternUrban	8.419305545	-13.24471084	28/01/2015
EBOV|468_EMLH|KU296773|SLE|?|2015-01-29	SLE	WesternRural	8.390224126	-13.17998001	29/01/2015
EBOV|470_EMLH|KU296662|SLE|?|2015-01-29	SLE	WesternRural	8.505653854	-13.13288355	29/01/2015
EBOV|473_EMLH|KU296524|SLE|?|2015-01-29	SLE	Bombali	8.862203389	-11.98831591	29/01/2015
EBOV|480_EMLH|KU296491|SLE|?|2015-01-29	SLE	WesternRural	8.51793433	-13.16900885	29/01/2015
EBOV|489_EMLH|KU296324|SLE|WesternRural|2015-01-30	SLE	WesternRural	8.462932923	-13.10270624	30/01/2015
EBOV|490_EMLH|KU296746|SLE|?|2015-01-30	SLE	WesternUrban	8.449282055	-13.32743974	30/01/2015
EBOV|491_EMLH|KU296588|SLE|?|2015-01-30	SLE	WesternUrban	8.448074532	-13.33347449	30/01/2015
EBOV|508_EMLH|KU296304|SLE|WesternUrban|2015-01-31	SLE	WesternUrban	8.46758577	-13.31808334	31/01/2015
EBOV|511_EMLH|KU296646|SLE|WesternUrban|2015-02-01	SLE	WesternUrban	8.412941872	-13.1930873	01/02/2015
EBOV|518_EMLH|KU296747|SLE|?|2015-02-02	SLE	WesternUrban	8.471742689	-13.25090984	02/02/2015
EBOV|539_EMLH|KU296823|SLE|WesternUrban|2015-02-02	SLE	WesternUrban	8.521949242	-13.26207621	02/02/2015
EBOV|554_EMLH|KU296817|SLE|?|2015-02-03	SLE	WesternRural	8.51399722	-13.21453547	03/02/2015
EBOV|567_EMLH|KU296427|SLE|?|2015-02-03	SLE	WesternUrban	8.506587626	-13.32814103	03/02/2015
EBOV|592_EMLH|KU296447|SLE|?|2015-02-05	SLE	WesternUrban	8.475380478	-13.29718348	05/02/2015
EBOV|611_EMLH|KU296619|SLE|?|2015-02-05	SLE	Kono	8.651128014	-10.91620918	05/02/2015
EBOV|614_EMLH|KU296597|SLE|WesternRural|2015-02-05	SLE	WesternRural	8.442546327	-13.16040415	05/02/2015
EBOV|632_EMLH|KU296693|SLE|WesternUrban|2015-02-06	SLE	WesternUrban	8.532947996	-13.31995719	06/02/2015
